272,271.28
270,271.20
270,271.12
271,271.11
270,271.04
270,270.98
271,270.98
271,270.98
271,270.98
270,270.92
271,270.93
272,270.99
272,271.06
271,271.05
271,271.05
271,271.05
271,271.04
272,271.10
272,271.16
270,271.09
272,271.14
271,271.13
271,271.13
271,271.12
272,271.17
270,271.10
271,271.09
271,271.09
272,271.15
271,271.14
273,271.25
272,271.30
271,271.28
271,271.26
271,271.25
271,271.23
271,271.22
271,271.20
272,271.25
271,271.24
272,271.28
271,271.27
270,271.19
272,271.24
271,271.22
268,271.02
272,271.08
270,271.02
272,271.08
272,271.13
272,271.19
271,271.18
271,271.17
272,271.22
271,271.20
272,271.25
271,271.24
272,271.29
271,271.27
272,271.31
272,271.36
271,271.33
271,271.31
270,271.23
271,271.22
271,271.20
272,271.25
271,271.24
271,271.22
271,271.21
272,271.26
272,271.30
270,271.22
270,271.15
271,271.14
271,271.13
271,271.12
271,271.11
271,271.11
270,271.04
271,271.03
271,271.03
271,271.03
272,271.09
270,271.02
271,271.02
270,270.96
271,270.96
271,270.96
271,270.97
272,271.03
272,271.09
271,271.08
270,271.02
272,271.08
271,271.07
271,271.07
272,271.13
271,271.12
272,271.17
270,271.10
270,271.03
270,270.97
271,270.97
272,271.03
271,271.03
272,271.09
271,271.09
271,271.08
271,271.08
272,271.13
271,271.13
270,271.06
271,271.05
271,271.05
270,270.98
271,270.98
272,271.05
271,271.04
272,271.10
271,271.10
271,271.09
272,271.15
271,271.14
269,271.01
270,270.94
271,270.95
272,271.01
271,271.01
271,271.01
271,271.01
271,271.01
272,271.07
271,271.07
271,271.06
271,271.06
271,271.06
271,271.05
272,271.11
272,271.17
271,271.16
271,271.15
270,271.07
272,271.13
271,271.12
271,271.12
271,271.11
270,271.04
272,271.10
271,271.09
271,271.09
272,271.14
271,271.14
271,271.13
271,271.12
271,271.11
270,271.04
271,271.04
272,271.10
271,271.09
271,271.09
272,271.14
271,271.14
270,271.06
271,271.06
271,271.06
271,271.05
271,271.05
271,271.05
271,271.04
271,271.04
271,271.04
271,271.04
270,270.97
271,270.97
271,270.97
270,270.91
271,270.92
271,270.92
271,270.93
271,270.93
271,270.94
270,270.88
271,270.89
271,270.89
271,270.90
271,270.91
271,270.91
272,270.98
271,270.98
272,271.05
271,271.04
271,271.04
271,271.04
271,271.03
271,271.03
270,270.97
271,270.97
271,270.97
271,270.97
271,270.98
271,270.98
271,270.98
271,270.98
272,271.04
271,271.04
271,271.04
271,271.04
272,271.10
272,271.15
271,271.14
271,271.13
271,271.13
271,271.12
271,271.11
271,271.10
271,271.10
271,271.09
271,271.09
271,271.08
271,271.07
272,271.13
272,271.19
272,271.24
271,271.22
271,271.21
271,271.20
271,271.18
271,271.17
271,271.16
271,271.15
270,271.08
271,271.07
271,271.07
271,271.07
271,271.06
271,271.06
271,271.05
271,271.05
271,271.05
271,271.04
270,270.98
271,270.98
270,270.92
271,270.92
272,270.99
271,270.99
271,270.99
271,270.99
272,271.06
270,270.99
272,271.05
271,271.05
271,271.05
271,271.04
270,270.98
271,270.98
271,270.98
272,271.04
271,271.04
271,271.04
272,271.10
271,271.09
271,271.09
272,271.14
272,271.20
271,271.19
270,271.11
271,271.10
272,271.16
272,271.21
271,271.20
271,271.19
271,271.18
271,271.16
272,271.22
271,271.20
270,271.13
271,271.12
271,271.11
271,271.11
272,271.16
271,271.15
271,271.14
271,271.13
271,271.12
271,271.12
271,271.11
271,271.10
271,271.10
270,271.03
271,271.03
270,270.96
271,270.96
270,270.90
271,270.91
272,270.98
272,271.04
271,271.04
271,271.04
271,271.03
272,271.09
271,271.09
272,271.15
269,271.01
271,271.01
271,271.01
271,271.01
271,271.01
271,271.01
272,271.07
271,271.07
272,271.12
271,271.12
271,271.11
271,271.10
270,271.03
271,271.03
271,271.03
271,271.03
271,271.03
272,271.09
271,271.08
271,271.08
271,271.07
271,271.07
271,271.06
271,271.06
271,271.06
272,271.11
269,270.98
270,270.92
271,270.93
271,270.93
271,270.93
271,270.94
270,270.88
270,270.83
271,270.84
270,270.78
271,270.80
272,270.87
271,270.88
271,270.89
270,270.83
273,270.97
273,271.09
271,271.09
271,271.08
272,271.14
270,271.07
271,271.07
272,271.12
271,271.12
271,271.11
271,271.10
271,271.10
271,271.09
270,271.02
270,270.96
271,270.96
273,271.09
272,271.14
271,271.14
271,271.13
271,271.12
272,271.17
271,271.16
271,271.15
271,271.14
271,271.13
272,271.19
271,271.18
271,271.17
270,271.09
272,271.15
271,271.14
270,271.07
270,271.00
270,270.94
272,271.01
271,271.01
272,271.07
271,271.06
271,271.06
271,271.06
271,271.05
271,271.05
272,271.11
271,271.10
271,271.10
271,271.09
271,271.08
270,271.02
271,271.02
272,271.08
270,271.01
271,271.01
272,271.07
271,271.07
271,271.06
270,271.00
271,271.00
272,271.06
271,271.06
270,270.99
272,271.05
271,271.05
271,271.05
271,271.04
272,271.10
271,271.10
271,271.09
272,271.15
270,271.08
272,271.13
272,271.19
271,271.18
270,271.10
271,271.10
271,271.09
271,271.08
272,271.14
271,271.13
271,271.12
270,271.05
270,270.99
271,270.99
271,270.99
271,270.99
270,270.93
272,271.00
272,271.06
271,271.05
271,271.05
271,271.05
271,271.04
270,270.98
271,270.98
271,270.98
271,270.98
272,271.05
271,271.04
272,271.10
271,271.10
272,271.15
272,271.21
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
272,271.20
270,271.13
270,271.06
273,271.18
271,271.17
271,271.16
271,271.15
272,271.20
270,271.13
272,271.18
271,271.17
270,271.10
271,271.09
272,271.15
272,271.20
270,271.12
271,271.12
271,271.11
271,271.10
272,271.16
270,271.09
271,271.08
269,270.95
269,270.83
271,270.84
270,270.79
272,270.86
271,270.87
271,270.88
271,270.89
271,270.89
271,270.90
269,270.78
271,270.80
270,270.75
270,270.70
272,270.78
270,270.73
271,270.75
269,270.64
272,270.72
272,270.80
271,270.82
271,270.83
272,270.90
271,270.91
272,270.98
271,270.98
271,270.98
272,271.04
271,271.04
271,271.04
271,271.03
269,270.91
272,270.98
271,270.98
269,270.85
271,270.86
271,270.87
271,270.88
271,270.89
271,270.89
271,270.90
273,271.03
270,270.97
271,270.97
271,270.97
271,270.97
271,270.97
272,271.04
271,271.04
271,271.03
271,271.03
271,271.03
270,270.97
271,270.97
270,270.91
271,270.91
272,270.98
270,270.92
272,270.99
271,270.99
271,270.99
271,270.99
270,270.93
271,270.93
270,270.87
271,270.88
271,270.89
272,270.96
271,270.96
271,270.96
271,270.97
271,270.97
271,270.97
271,270.97
272,271.04
271,271.03
269,270.91
272,270.98
272,271.04
271,271.04
269,270.91
271,270.92
271,270.92
271,270.93
271,270.93
270,270.87
271,270.88
271,270.89
271,270.89
272,270.96
269,270.84
272,270.91
271,270.92
271,270.92
271,270.93
271,270.93
272,271.00
270,270.94
272,271.00
271,271.00
272,271.07
270,271.00
271,271.00
271,271.00
271,271.00
272,271.06
270,271.00
272,271.06
271,271.05
271,271.05
271,271.05
270,270.98
272,271.05
271,271.04
271,271.04
273,271.16
271,271.15
272,271.21
271,271.19
271,271.18
271,271.17
272,271.22
271,271.21
271,271.19
270,271.12
271,271.11
271,271.11
271,271.10
271,271.09
272,271.15
271,271.14
271,271.13
271,271.12
271,271.12
271,271.11
271,271.10
271,271.10
271,271.09
272,271.15
271,271.14
271,271.13
271,271.12
271,271.11
271,271.11
271,271.10
271,271.09
271,271.09
272,271.14
271,271.14
273,271.25
270,271.17
271,271.16
272,271.21
271,271.20
271,271.19
271,271.18
271,271.17
270,271.09
271,271.09
272,271.14
271,271.14
271,271.13
271,271.12
271,271.11
271,271.10
272,271.16
272,271.21
271,271.20
272,271.25
271,271.23
271,271.22
271,271.21
272,271.26
272,271.30
271,271.28
271,271.27
270,271.19
270,271.11
273,271.23
272,271.28
271,271.26
271,271.24
272,271.29
271,271.27
271,271.26
271,271.24
270,271.16
272,271.22
272,271.26
272,271.31
271,271.29
272,271.34
271,271.31
271,271.29
271,271.28
271,271.26
271,271.24
270,271.17
273,271.28
271,271.26
271,271.25
271,271.23
271,271.22
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
272,271.20
271,271.19
271,271.18
271,271.16
271,271.15
270,271.08
272,271.14
271,271.13
272,271.19
271,271.17
271,271.16
269,271.03
271,271.03
272,271.09
270,271.02
271,271.02
271,271.02
270,270.95
271,270.96
272,271.02
272,271.08
272,271.14
271,271.13
271,271.12
270,271.05
271,271.05
270,270.98
271,270.98
270,270.92
270,270.87
272,270.94
271,270.94
269,270.82
271,270.83
272,270.90
271,270.91
271,270.92
272,270.98
272,271.05
272,271.11
271,271.10
272,271.16
271,271.15
271,271.14
272,271.19
271,271.18
271,271.17
270,271.09
271,271.09
272,271.15
271,271.14
271,271.13
272,271.18
271,271.17
270,271.10
272,271.15
271,271.14
271,271.14
271,271.13
273,271.24
273,271.35
271,271.33
271,271.31
270,271.23
272,271.28
270,271.20
271,271.19
271,271.17
269,271.04
270,270.97
271,270.97
271,270.98
271,270.98
270,270.92
272,270.98
270,270.92
271,270.93
271,270.93
271,270.94
272,271.00
272,271.07
271,271.06
269,270.93
271,270.94
271,270.94
272,271.01
272,271.07
272,271.13
271,271.12
272,271.17
272,271.23
272,271.27
271,271.26
271,271.24
271,271.23
271,271.21
271,271.20
271,271.19
272,271.24
272,271.28
270,271.20
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
272,271.18
271,271.17
270,271.10
271,271.09
271,271.09
271,271.08
272,271.14
272,271.19
271,271.18
270,271.11
272,271.16
272,271.22
272,271.26
270,271.19
271,271.17
271,271.16
271,271.15
271,271.14
270,271.07
271,271.07
272,271.13
271,271.12
272,271.17
271,271.16
272,271.21
270,271.14
271,271.13
271,271.12
270,271.05
271,271.05
271,271.05
272,271.11
272,271.16
271,271.15
270,271.08
271,271.07
271,271.07
271,271.07
271,271.06
271,271.06
271,271.05
273,271.18
271,271.16
272,271.22
272,271.27
271,271.25
271,271.23
270,271.16
271,271.15
270,271.07
272,271.13
270,271.06
273,271.18
271,271.17
270,271.10
272,271.15
271,271.14
271,271.14
271,271.13
271,271.12
270,271.05
272,271.11
273,271.23
271,271.21
271,271.20
271,271.19
272,271.24
272,271.29
271,271.27
271,271.25
270,271.17
272,271.22
271,271.21
271,271.20
271,271.18
271,271.17
272,271.23
271,271.21
271,271.20
272,271.25
272,271.29
271,271.28
271,271.26
272,271.31
270,271.22
271,271.21
271,271.20
272,271.25
271,271.23
270,271.15
271,271.14
272,271.20
272,271.25
271,271.23
271,271.22
271,271.20
271,271.19
271,271.18
271,271.17
272,271.22
271,271.21
271,271.19
271,271.18
272,271.23
272,271.28
272,271.33
271,271.31
272,271.35
270,271.26
271,271.25
271,271.23
271,271.22
271,271.20
271,271.19
271,271.18
270,271.11
271,271.10
271,271.09
271,271.09
271,271.08
271,271.08
271,271.07
272,271.13
271,271.12
270,271.05
273,271.17
270,271.10
271,271.09
271,271.09
271,271.08
271,271.08
271,271.07
272,271.13
271,271.12
273,271.24
270,271.16
271,271.15
271,271.14
271,271.13
272,271.19
272,271.24
272,271.29
272,271.33
272,271.37
272,271.41
271,271.39
271,271.36
271,271.34
272,271.38
271,271.36
271,271.33
272,271.38
271,271.35
272,271.39
271,271.37
272,271.41
271,271.38
271,271.36
270,271.27
270,271.19
273,271.31
271,271.29
271,271.27
270,271.19
270,271.12
271,271.11
271,271.10
271,271.10
271,271.09
271,271.08
271,271.08
270,271.01
272,271.07
271,271.07
272,271.13
270,271.06
271,271.05
271,271.05
272,271.11
271,271.10
271,271.10
271,271.09
271,271.08
272,271.14
271,271.13
270,271.06
271,271.06
270,270.99
272,271.05
271,271.05
271,271.05
272,271.11
272,271.16
272,271.22
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
270,271.08
271,271.08
271,271.07
271,271.07
272,271.13
271,271.12
271,271.11
271,271.10
272,271.16
271,271.15
271,271.14
271,271.13
272,271.19
271,271.18
272,271.23
272,271.28
271,271.26
271,271.24
271,271.23
270,271.15
271,271.14
271,271.13
271,271.12
271,271.12
272,271.17
271,271.16
271,271.15
271,271.14
271,271.13
270,271.06
270,271.00
271,271.00
272,271.06
271,271.05
271,271.05
272,271.11
272,271.17
271,271.16
272,271.21
271,271.20
271,271.18
271,271.17
271,271.16
272,271.21
272,271.26
271,271.25
270,271.17
271,271.16
271,271.15
272,271.20
270,271.13
271,271.12
272,271.17
272,271.23
271,271.21
272,271.26
271,271.24
272,271.29
270,271.21
271,271.20
271,271.19
271,271.17
271,271.16
271,271.15
273,271.27
271,271.25
271,271.24
272,271.28
271,271.27
271,271.25
271,271.23
270,271.16
272,271.21
272,271.26
271,271.24
272,271.29
271,271.27
271,271.25
271,271.24
270,271.16
271,271.15
272,271.20
272,271.25
271,271.24
272,271.29
270,271.21
271,271.19
270,271.12
271,271.11
271,271.10
271,271.10
270,271.03
271,271.03
271,271.03
272,271.09
272,271.14
271,271.13
271,271.13
270,271.06
271,271.05
271,271.05
272,271.11
271,271.10
272,271.16
272,271.21
271,271.20
272,271.25
271,271.23
272,271.28
271,271.26
271,271.25
271,271.23
271,271.22
272,271.27
272,271.31
272,271.35
271,271.33
271,271.31
271,271.29
271,271.27
270,271.19
271,271.18
272,271.23
272,271.28
271,271.26
271,271.25
272,271.29
271,271.28
271,271.26
271,271.24
271,271.23
271,271.21
272,271.26
272,271.31
271,271.29
272,271.33
271,271.31
271,271.29
271,271.27
271,271.26
271,271.24
272,271.29
271,271.27
273,271.38
272,271.42
272,271.45
270,271.36
270,271.28
271,271.26
271,271.24
271,271.23
271,271.21
271,271.20
271,271.19
271,271.18
272,271.23
271,271.21
271,271.20
271,271.19
270,271.11
271,271.11
271,271.10
271,271.09
272,271.15
271,271.14
271,271.13
271,271.12
271,271.12
271,271.11
271,271.10
270,271.03
272,271.09
271,271.09
270,271.02
272,271.08
272,271.14
271,271.13
271,271.12
271,271.11
272,271.17
271,271.16
271,271.15
270,271.08
272,271.13
272,271.19
271,271.18
271,271.17
271,271.16
271,271.15
272,271.20
271,271.19
271,271.18
270,271.10
271,271.10
272,271.15
273,271.27
271,271.25
271,271.24
271,271.22
270,271.14
270,271.07
271,271.07
271,271.06
272,271.12
271,271.11
271,271.11
271,271.10
271,271.09
271,271.09
271,271.08
272,271.14
271,271.13
271,271.12
271,271.12
272,271.17
272,271.22
271,271.21
270,271.13
271,271.12
271,271.12
271,271.11
271,271.10
271,271.10
273,271.22
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
271,271.12
271,271.11
271,271.11
272,271.16
271,271.15
271,271.14
271,271.13
271,271.13
271,271.12
270,271.05
271,271.04
271,271.04
272,271.10
271,271.10
271,271.09
271,271.08
271,271.08
270,271.01
270,270.95
271,270.95
270,270.89
271,270.90
272,270.97
271,270.97
271,270.97
271,270.97
272,271.04
271,271.03
271,271.03
272,271.09
271,271.09
271,271.08
272,271.14
273,271.26
271,271.24
271,271.22
272,271.27
271,271.26
272,271.30
270,271.22
272,271.27
271,271.25
272,271.30
271,271.28
270,271.20
271,271.19
270,271.11
272,271.17
272,271.22
270,271.14
271,271.14
272,271.19
272,271.24
271,271.23
271,271.21
271,271.20
271,271.19
271,271.17
271,271.16
272,271.22
270,271.14
271,271.13
272,271.19
272,271.24
272,271.28
272,271.33
271,271.31
270,271.23
271,271.21
271,271.20
271,271.19
272,271.24
272,271.28
272,271.33
271,271.31
271,271.29
271,271.27
271,271.25
271,271.24
270,271.16
272,271.21
271,271.20
272,271.25
272,271.30
271,271.28
271,271.26
270,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
272,271.19
271,271.17
271,271.16
270,271.09
270,271.02
271,271.02
271,271.02
271,271.02
271,271.02
272,271.08
272,271.14
272,271.19
272,271.24
271,271.23
271,271.21
271,271.20
271,271.19
271,271.17
272,271.23
272,271.27
272,271.32
272,271.36
270,271.28
271,271.26
271,271.24
271,271.23
271,271.21
271,271.20
272,271.25
271,271.24
272,271.28
272,271.33
271,271.31
271,271.29
271,271.27
271,271.25
270,271.17
271,271.16
270,271.09
271,271.09
272,271.14
271,271.13
271,271.13
271,271.12
271,271.11
270,271.04
271,271.04
270,270.97
271,270.97
271,270.98
272,271.04
272,271.10
272,271.16
271,271.15
271,271.14
270,271.07
272,271.12
270,271.05
271,271.05
271,271.05
272,271.11
271,271.10
272,271.16
271,271.15
271,271.14
270,271.07
271,271.06
271,271.06
272,271.12
271,271.11
272,271.17
271,271.16
271,271.15
270,271.07
271,271.07
271,271.07
271,271.06
271,271.06
271,271.05
272,271.11
270,271.04
272,271.10
271,271.10
271,271.09
271,271.08
270,271.02
271,271.02
271,271.02
271,271.01
271,271.01
271,271.01
272,271.07
271,271.07
271,271.07
271,271.06
271,271.06
272,271.12
271,271.11
271,271.10
271,271.10
272,271.15
272,271.21
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
270,271.06
271,271.06
272,271.12
271,271.11
275,271.35
273,271.45
269,271.30
267,271.03
270,270.97
272,271.03
273,271.16
270,271.08
271,271.08
272,271.14
273,271.25
270,271.17
272,271.23
272,271.27
272,271.32
271,271.30
271,271.28
272,271.33
272,271.37
271,271.34
271,271.32
271,271.30
272,271.35
271,271.32
271,271.30
271,271.29
271,271.27
272,271.31
272,271.36
271,271.33
271,271.31
271,271.29
271,271.28
271,271.26
271,271.24
272,271.29
272,271.33
272,271.38
272,271.41
271,271.39
271,271.36
273,271.47
271,271.44
271,271.41
271,271.38
271,271.36
271,271.34
271,271.32
271,271.30
272,271.34
272,271.38
271,271.36
271,271.34
270,271.25
271,271.24
271,271.22
271,271.21
272,271.26
272,271.30
272,271.35
271,271.33
271,271.31
271,271.29
271,271.27
271,271.25
271,271.24
271,271.22
271,271.21
272,271.26
272,271.30
271,271.28
271,271.27
271,271.25
271,271.23
272,271.28
270,271.20
271,271.19
272,271.24
272,271.29
270,271.21
271,271.19
271,271.18
271,271.17
271,271.16
272,271.21
271,271.20
272,271.25
272,271.30
273,271.40
272,271.44
271,271.41
271,271.39
270,271.30
271,271.28
272,271.33
271,271.31
271,271.29
272,271.33
272,271.37
271,271.35
271,271.33
270,271.24
271,271.23
271,271.22
271,271.20
271,271.19
271,271.18
271,271.17
272,271.22
273,271.33
271,271.31
271,271.29
270,271.21
271,271.20
272,271.25
271,271.23
271,271.22
272,271.27
272,271.31
271,271.29
271,271.27
271,271.26
271,271.24
271,271.23
270,271.15
272,271.20
271,271.19
271,271.18
273,271.29
270,271.21
271,271.20
270,271.12
271,271.12
271,271.11
270,271.04
271,271.04
271,271.03
273,271.16
272,271.21
272,271.26
271,271.24
270,271.17
272,271.22
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
272,271.21
272,271.26
270,271.18
271,271.17
271,271.16
270,271.09
271,271.08
272,271.14
271,271.13
271,271.12
272,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
271,271.12
271,271.11
272,271.17
271,271.16
271,271.15
272,271.20
271,271.19
271,271.18
271,271.17
270,271.09
271,271.09
272,271.14
271,271.13
272,271.19
272,271.24
272,271.29
271,271.27
271,271.25
270,271.17
272,271.23
271,271.21
271,271.20
271,271.19
272,271.24
271,271.22
272,271.27
271,271.25
271,271.24
271,271.22
272,271.27
271,271.25
272,271.30
270,271.22
271,271.21
272,271.26
271,271.24
271,271.22
271,271.21
271,271.20
271,271.19
271,271.17
271,271.16
270,271.09
271,271.08
272,271.14
272,271.20
271,271.18
271,271.17
271,271.16
270,271.09
271,271.08
271,271.08
270,271.01
271,271.01
272,271.07
272,271.13
271,271.12
271,271.11
271,271.11
271,271.10
271,271.09
270,271.03
271,271.02
270,270.96
273,271.09
272,271.14
271,271.14
271,271.13
271,271.12
271,271.11
271,271.10
272,271.16
271,271.15
271,271.14
271,271.13
271,271.12
272,271.18
271,271.17
272,271.22
271,271.21
271,271.19
271,271.18
271,271.17
272,271.22
271,271.21
272,271.26
271,271.24
270,271.16
271,271.15
271,271.14
271,271.13
271,271.13
271,271.12
271,271.11
271,271.10
271,271.10
270,271.03
271,271.03
270,270.96
271,270.97
272,271.03
271,271.03
270,270.96
270,270.90
272,270.97
272,271.04
271,271.03
271,271.03
272,271.09
271,271.09
271,271.08
272,271.14
272,271.19
271,271.18
271,271.17
272,271.22
271,271.21
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
272,271.20
271,271.19
272,271.24
272,271.29
272,271.33
271,271.31
271,271.29
271,271.27
272,271.32
271,271.30
271,271.28
272,271.33
272,271.37
272,271.41
271,271.38
272,271.42
271,271.39
272,271.43
272,271.47
270,271.38
271,271.35
271,271.33
272,271.37
272,271.41
271,271.39
270,271.30
271,271.28
271,271.26
271,271.25
272,271.29
271,271.28
272,271.32
270,271.24
271,271.22
271,271.21
271,271.20
271,271.18
271,271.17
271,271.16
271,271.15
271,271.14
271,271.13
272,271.19
272,271.24
271,271.22
271,271.21
271,271.20
270,271.12
272,271.18
271,271.17
272,271.22
270,271.14
273,271.26
272,271.30
271,271.28
271,271.27
270,271.19
272,271.24
272,271.29
271,271.27
272,271.31
271,271.29
272,271.34
272,271.38
272,271.42
271,271.39
272,271.43
271,271.40
270,271.32
272,271.36
271,271.34
270,271.25
272,271.30
272,271.34
272,271.38
272,271.42
271,271.40
271,271.37
271,271.35
271,271.33
272,271.37
272,271.41
272,271.45
271,271.42
271,271.39
270,271.30
271,271.29
272,271.33
271,271.31
271,271.29
272,271.33
271,271.31
272,271.36
271,271.33
272,271.38
269,271.23
271,271.21
271,271.20
271,271.19
273,271.30
271,271.28
272,271.33
271,271.31
271,271.29
271,271.27
271,271.25
272,271.30
271,271.28
270,271.20
271,271.19
271,271.18
272,271.23
271,271.21
271,271.20
271,271.19
271,271.18
271,271.16
271,271.15
272,271.21
270,271.13
272,271.19
271,271.17
271,271.16
272,271.22
271,271.20
271,271.19
270,271.12
271,271.11
271,271.10
271,271.10
271,271.09
272,271.15
272,271.20
272,271.25
272,271.30
270,271.22
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
272,271.21
271,271.20
272,271.25
271,271.23
271,271.22
272,271.27
270,271.19
272,271.24
271,271.22
271,271.21
272,271.26
271,271.24
272,271.29
271,271.27
271,271.25
272,271.30
272,271.34
271,271.32
270,271.24
272,271.29
271,271.27
272,271.32
271,271.30
270,271.21
271,271.20
271,271.19
271,271.18
271,271.17
271,271.16
271,271.15
271,271.14
272,271.19
271,271.18
271,271.17
271,271.16
271,271.15
270,271.08
271,271.07
271,271.07
271,271.06
271,271.06
271,271.05
272,271.11
272,271.17
271,271.16
271,271.15
271,271.14
272,271.19
271,271.18
271,271.17
271,271.16
272,271.21
271,271.20
271,271.19
271,271.17
270,271.10
271,271.09
271,271.09
271,271.08
271,271.08
271,271.07
272,271.13
272,271.19
271,271.17
271,271.16
270,271.09
271,271.08
271,271.08
272,271.14
270,271.07
270,271.00
272,271.06
271,271.06
272,271.12
271,271.11
271,271.10
271,271.10
271,271.09
271,271.08
271,271.08
271,271.07
271,271.07
272,271.13
271,271.12
271,271.11
271,271.11
271,271.10
272,271.16
271,271.15
271,271.14
271,271.13
272,271.18
271,271.17
272,271.22
271,271.21
271,271.20
271,271.18
271,271.17
272,271.22
271,271.21
271,271.20
272,271.25
272,271.29
271,271.28
271,271.26
271,271.24
271,271.23
271,271.21
271,271.20
271,271.19
271,271.18
271,271.16
272,271.22
271,271.20
270,271.13
271,271.12
271,271.11
271,271.11
271,271.10
271,271.09
271,271.09
272,271.14
272,271.20
271,271.19
272,271.24
271,271.22
270,271.14
271,271.14
272,271.19
271,271.18
270,271.10
271,271.10
271,271.09
271,271.09
271,271.08
271,271.08
271,271.07
271,271.07
272,271.12
271,271.12
271,271.11
272,271.17
272,271.22
272,271.27
271,271.25
271,271.23
271,271.22
271,271.21
272,271.26
271,271.24
272,271.29
270,271.21
272,271.26
271,271.24
271,271.23
271,271.21
270,271.14
272,271.19
271,271.18
271,271.17
271,271.16
271,271.15
273,271.26
271,271.25
271,271.23
271,271.22
271,271.20
272,271.25
270,271.17
271,271.16
270,271.09
272,271.15
272,271.20
272,271.25
271,271.23
271,271.22
271,271.21
271,271.19
271,271.18
271,271.17
271,271.16
270,271.09
272,271.14
272,271.20
271,271.19
272,271.24
271,271.22
271,271.21
271,271.19
270,271.12
272,271.17
270,271.10
272,271.16
272,271.21
271,271.20
271,271.18
272,271.24
271,271.22
271,271.21
272,271.26
271,271.24
272,271.29
272,271.33
270,271.25
271,271.23
271,271.22
272,271.27
271,271.25
272,271.30
271,271.28
270,271.20
272,271.25
271,271.23
272,271.28
271,271.26
271,271.25
271,271.23
271,271.22
271,271.20
271,271.19
271,271.18
271,271.17
272,271.22
271,271.21
271,271.19
271,271.18
271,271.17
272,271.22
271,271.21
271,271.20
272,271.25
272,271.29
272,271.34
271,271.32
272,271.36
271,271.34
271,271.32
271,271.30
271,271.28
272,271.32
271,271.30
271,271.28
272,271.33
271,271.31
271,271.29
271,271.27
271,271.25
270,271.17
271,271.16
271,271.15
271,271.14
271,271.14
272,271.19
272,271.24
271,271.22
271,271.21
271,271.20
272,271.25
271,271.23
271,271.22
272,271.27
271,271.25
272,271.30
271,271.28
271,271.26
271,271.24
270,271.17
272,271.22
271,271.21
272,271.25
271,271.24
271,271.22
272,271.27
271,271.26
270,271.18
271,271.17
272,271.22
272,271.27
271,271.25
271,271.23
271,271.22
272,271.27
272,271.31
271,271.29
271,271.28
271,271.26
271,271.24
271,271.23
271,271.21
271,271.20
271,271.19
271,271.18
271,271.16
272,271.22
270,271.14
271,271.13
271,271.12
271,271.12
271,271.11
270,271.04
272,271.10
272,271.16
